Fecha,Caudal,Zscore,Caudal_sin_cap,Caudal_log,Caudal_boxcox,Caudal_diff
2010-12-02,6.260285714285715,0.7914209230693154,4.741,1.7476334111854996,3.0074868939379447,0.05099999999999927
2010-12-03,6.929428571428572,0.9076733313570428,4.927,1.779518182805701,3.13706377774892,0.18599999999999994
2010-12-04,7.590571428571429,4.584624503167257,10.81,2.282051718767351,5.634282623958145,3.8697599999999976
2010-12-05,8.191285714285714,3.9658616848616113,9.82,2.282051718767351,5.634282623958145,0.0
2010-12-06,8.772,3.554603165220082,9.162,2.282051718767351,5.634282623958145,0.0
2010-12-07,9.262571428571428,3.443350860514622,8.984,2.282051718767351,5.634282623958145,0.0
2010-12-08,8.938142857142855,3.3877247081618918,8.895,2.282051718767351,5.634282623958145,0.0
2010-12-09,8.729714285714286,3.3320985558091616,8.806,2.282051718767351,5.634282623958145,0.0
2010-12-10,8.628,3.053967794045514,8.361,2.236552122389608,5.368140396082574,-0.4357599999999966
2010-12-11,8.589857142857143,3.165220098750973,8.539,2.255388658163071,5.477230083100638,0.17799999999999905
2010-12-12,8.629,3.053967794045514,8.361,2.236552122389608,5.368140396082574,-0.17799999999999905
2010-12-13,8.856714285714286,3.1095939463982427,8.45,2.2460147415056513,5.422751141074938,0.08899999999999864
2010-12-14,8.971142857142857,3.2764724034564328,8.717,2.273876928857302,5.585799267340564,0.26700000000000124
2010-12-15,8.996571428571428,3.5589782558545657,9.169,2.282051718767351,5.634282623958145,0.07975999999999672
2010-12-16,9.022,4.32836919457603,10.4,2.282051718767351,5.634282623958145,0.0
2010-12-17,9.138428571428573,3.554603165220082,9.162,2.282051718767351,5.634282623958145,0.0
2010-12-18,9.151142857142856,3.2764724034564328,8.717,2.273876928857302,5.585799267340564,-0.07975999999999672
2010-12-19,9.086571428571428,3.165220098750973,8.539,2.255388658163071,5.477230083100638,-0.17800000000000082
2010-12-20,8.909714285714287,3.61897949884178,9.265,2.282051718767351,5.634282623958145,0.25775999999999755
2010-12-21,8.897,3.3320985558091616,8.806,2.282051718767351,5.634282623958145,0.0
2010-12-22,8.897,3.2764724034564328,8.717,2.273876928857302,5.585799267340564,-0.07975999999999672
2010-12-23,8.922428571428572,3.554603165220082,9.162,2.282051718767351,5.634282623958145,0.07975999999999672
2010-12-24,8.806,3.4989770128673516,9.073,2.282051718767351,5.634282623958145,0.0
2010-12-25,8.729714285714286,3.2764724034564328,8.717,2.273876928857302,5.585799267340564,-0.07975999999999672
2010-12-26,8.666142857142857,3.2764724034564328,8.717,2.273876928857302,5.585799267340564,0.0
